id,duracion_estadia,genero,edad,kids,codigo_destino,tipo_acomodacion,Age_imputed,gender_encoded,acomodacion_predicted
1004734,4,M,44.0,1.0,IT,,44.0,1,Hotel
1005746,4,F,35.0,1.0,PE,,35.0,0,Hotel
1006766,2,F,35.0,0.0,UK,,35.0,0,Airbnb
1013620,2,M,32.0,0.0,IT,,32.0,1,Hotel
1012843,4,M,,0.0,US,,40.512179278986686,1,Hotel
1001389,3,F,,1.0,UK,,40.512179278986686,0,Hotel
1010856,4,F,45.0,0.0,NL,,45.0,0,Hotel
1001983,3,F,50.0,0.0,UK,,50.0,0,Hotel
1013724,2,M,43.0,1.0,PE,,43.0,1,Hotel
1000452,3,F,43.0,1.0,ES,,43.0,0,Airbnb
1006762,6,F,43.0,1.0,AR,,43.0,0,Airbnb
1008636,2,F,32.0,1.0,US,,32.0,0,Hotel
1002160,4,M,41.0,1.0,NL,,41.0,1,Hotel
1002522,3,M,45.0,0.0,PE,,45.0,1,Airbnb
1000786,3,F,41.0,0.0,NL,,41.0,0,Hotel
1013857,8,F,33.0,1.0,ES,,33.0,0,Hotel
1002722,2,M,,1.0,IT,,40.512179278986686,1,Hotel
1008442,3,M,,0.0,AR,,40.512179278986686,1,Airbnb
1003350,2,F,44.0,0.0,IT,,44.0,0,Hotel
1010234,6,F,37.0,1.0,NL,,37.0,0,Hotel
1010082,6,F,38.0,0.0,IT,,38.0,0,Airbnb
1003614,1,M,37.0,1.0,US,,37.0,1,Airbnb
1008720,5,F,35.0,1.0,US,,35.0,0,Hotel
1012745,5,F,39.0,0.0,NL,,39.0,0,Airbnb
1013264,3,M,37.0,0.0,COL,,37.0,1,Hotel
1011034,4,M,25.0,1.0,IT,,25.0,1,Airbnb
1001777,4,M,29.0,0.0,PE,,29.0,1,Hotel
1005396,5,F,44.0,1.0,PE,,44.0,0,Airbnb
1001808,3,F,44.0,0.0,ES,,44.0,0,Hotel
1008776,7,M,43.0,0.0,UK,,43.0,1,Airbnb
1002610,4,M,44.0,1.0,US,,44.0,1,Hotel
1008725,7,F,43.0,1.0,US,,43.0,0,Airbnb
1004212,4,M,34.0,0.0,PE,,34.0,1,Hotel
1000409,4,F,37.0,1.0,UK,,37.0,0,Hotel
1009669,2,F,48.0,0.0,US,,48.0,0,Hotel
1004852,5,F,,1.0,US,,40.512179278986686,0,Hotel
1005408,5,M,,1.0,PE,,40.512179278986686,1,Airbnb
1009229,5,M,45.0,1.0,AR,,45.0,1,Hotel
1008238,4,F,46.0,0.0,AR,,46.0,0,Hotel
1007861,4,F,44.0,0.0,NL,,44.0,0,Hotel
1009929,5,F,48.0,1.0,UK,,48.0,0,Airbnb
1010364,2,M,40.0,1.0,AR,,40.0,1,Airbnb
1006459,3,M,35.0,1.0,NL,,35.0,1,Airbnb
1013566,5,M,41.0,0.0,IT,,41.0,1,Airbnb
1004334,6,M,,0.0,US,,40.512179278986686,1,Hotel
1004738,5,F,42.0,1.0,NL,,42.0,0,Airbnb
1005229,5,M,39.0,1.0,PE,,39.0,1,Airbnb
1008857,3,F,38.0,1.0,AR,,38.0,0,Hotel
1013050,5,F,44.0,1.0,IT,,44.0,0,Airbnb
1010165,4,M,34.0,1.0,NL,,34.0,1,Airbnb
1003725,4,M,41.0,1.0,US,,41.0,1,Hotel
1013360,10,F,41.0,1.0,IT,,41.0,0,Hotel
1013114,1,F,42.0,0.0,IT,,42.0,0,Hotel
1007296,2,M,,0.0,NL,,40.512179278986686,1,Hotel
1008842,5,F,,1.0,NL,,40.512179278986686,0,Hotel
1001295,2,M,45.0,1.0,IT,,45.0,1,Hotel
1008182,2,F,35.0,1.0,COL,,35.0,0,Hotel
1002698,3,M,,1.0,COL,,40.512179278986686,1,Airbnb
1013130,6,M,45.0,1.0,AR,,45.0,1,Hotel
1009334,5,M,44.0,0.0,COL,,44.0,1,Airbnb
1005775,6,F,39.0,1.0,ES,,39.0,0,Hotel
1007832,5,M,50.0,1.0,ES,,50.0,1,Hotel
1003983,3,M,45.0,0.0,COL,,45.0,1,Airbnb
1011832,4,M,38.0,1.0,IT,,38.0,1,Airbnb
1013932,3,F,47.0,1.0,NL,,47.0,0,Airbnb
1009955,7,F,37.0,1.0,PE,,37.0,0,Hotel
1007258,4,F,41.0,1.0,COL,,41.0,0,Airbnb
1009924,2,M,43.0,0.0,IT,,43.0,1,Airbnb
1003653,7,M,47.0,1.0,UK,,47.0,1,Hotel
1009958,3,M,46.0,0.0,UK,,46.0,1,Airbnb
1008230,5,M,39.0,1.0,US,,39.0,1,Airbnb
1001081,2,F,45.0,1.0,AR,,45.0,0,Airbnb
1006553,5,F,33.0,0.0,ES,,33.0,0,Airbnb
1003575,6,M,36.0,1.0,IT,,36.0,1,Airbnb
1006742,4,M,41.0,0.0,PE,,41.0,1,Airbnb
1011929,1,F,38.0,1.0,US,,38.0,0,Hotel
1003742,4,M,39.0,0.0,US,,39.0,1,Hotel
1003065,6,M,,0.0,US,,40.512179278986686,1,Hotel
1008748,2,M,40.0,0.0,COL,,40.0,1,Hotel
1011153,3,M,46.0,0.0,IT,,46.0,1,Airbnb
1000814,2,M,46.0,0.0,UK,,46.0,1,Airbnb
1000363,5,F,38.0,1.0,COL,,38.0,0,Hotel
1008147,4,F,46.0,1.0,US,,46.0,0,Airbnb
1010441,3,M,38.0,0.0,UK,,38.0,1,Hotel
1006196,4,F,38.0,1.0,PE,,38.0,0,Hotel
1010702,3,F,39.0,1.0,ES,,39.0,0,Hotel
1005577,6,F,43.0,1.0,NL,,43.0,0,Airbnb
1013489,4,M,37.0,1.0,ES,,37.0,1,Airbnb
1003686,5,F,30.0,0.0,NL,,30.0,0,Airbnb
1000663,3,F,50.0,1.0,IT,,50.0,0,Airbnb
1010641,4,M,46.0,1.0,ES,,46.0,1,Hotel
1012186,4,M,42.0,1.0,PE,,42.0,1,Hotel
1006070,3,M,44.0,1.0,US,,44.0,1,Hotel
1003505,2,F,43.0,0.0,IT,,43.0,0,Hotel
1009535,3,F,40.0,1.0,IT,,40.0,0,Hotel
1005807,1,F,36.0,0.0,ES,,36.0,0,Airbnb
1008576,5,F,39.0,0.0,PE,,39.0,0,Airbnb
1002278,5,F,41.0,0.0,AR,,41.0,0,Hotel
1007354,4,F,41.0,0.0,COL,,41.0,0,Hotel
1013633,5,M,43.0,1.0,AR,,43.0,1,Hotel
1011714,2,M,37.0,1.0,ES,,37.0,1,Airbnb
1000843,3,F,41.0,1.0,ES,,41.0,0,Airbnb
1012973,5,M,40.0,1.0,US,,40.0,1,Airbnb
1009438,3,F,39.0,0.0,UK,,39.0,0,Airbnb
1011698,2,F,49.0,1.0,UK,,49.0,0,Airbnb
1009051,5,F,44.0,1.0,US,,44.0,0,Airbnb
1010318,4,F,50.0,1.0,IT,,50.0,0,Airbnb
1008212,1,F,40.0,0.0,COL,,40.0,0,Airbnb
1001530,6,F,41.0,1.0,US,,41.0,0,Airbnb
1005579,5,F,52.0,1.0,PE,,52.0,0,Airbnb
1003154,5,F,37.0,0.0,UK,,37.0,0,Airbnb
1013682,4,M,36.0,1.0,UK,,36.0,1,Airbnb
1010923,4,F,42.0,1.0,NL,,42.0,0,Airbnb
1010511,6,F,33.0,0.0,NL,,33.0,0,Airbnb
1011710,5,F,42.0,0.0,ES,,42.0,0,Hotel
1006857,6,F,44.0,1.0,NL,,44.0,0,Airbnb
1008543,7,M,32.0,0.0,UK,,32.0,1,Hotel
1007868,7,M,54.0,0.0,AR,,54.0,1,Airbnb
1009937,3,F,,0.0,UK,,40.512179278986686,0,Hotel
1010729,3,F,36.0,1.0,COL,,36.0,0,Hotel
1012994,4,F,41.0,1.0,AR,,41.0,0,Airbnb
1004339,5,F,49.0,0.0,NL,,49.0,0,Hotel
1012648,2,F,,0.0,AR,,40.512179278986686,0,Hotel
1010309,2,F,49.0,0.0,UK,,49.0,0,Hotel
1003613,5,F,39.0,1.0,NL,,39.0,0,Hotel
1014061,7,M,,1.0,ES,,40.512179278986686,1,Hotel
1004927,2,M,47.0,0.0,NL,,47.0,1,Airbnb
1004856,6,M,45.0,0.0,IT,,45.0,1,Airbnb
1011318,5,F,38.0,0.0,ES,,38.0,0,Airbnb
1001758,5,M,34.0,1.0,UK,,34.0,1,Airbnb
1013115,8,M,45.0,1.0,ES,,45.0,1,Hotel
1008572,4,M,45.0,1.0,NL,,45.0,1,Hotel
1006735,6,M,41.0,1.0,UK,,41.0,1,Hotel
1007932,6,M,38.0,0.0,COL,,38.0,1,Hotel
1011049,10,M,43.0,1.0,AR,,43.0,1,Hotel
1008872,6,M,38.0,0.0,IT,,38.0,1,Hotel
1010758,2,M,44.0,1.0,US,,44.0,1,Hotel
1002883,3,F,36.0,1.0,UK,,36.0,0,Hotel
1010656,1,F,40.0,1.0,IT,,40.0,0,Hotel
1005184,2,F,41.0,0.0,NL,,41.0,0,Hotel
1008547,4,M,39.0,0.0,NL,,39.0,1,Hotel
1010830,3,F,46.0,0.0,ES,,46.0,0,Hotel
1010384,3,M,36.0,1.0,PE,,36.0,1,Airbnb
1012343,3,M,44.0,0.0,ES,,44.0,1,Airbnb
1010361,2,M,36.0,0.0,IT,,36.0,1,Hotel
1007169,4,M,40.0,0.0,PE,,40.0,1,Hotel
1005230,3,M,46.0,1.0,NL,,46.0,1,Hotel
1010976,3,F,44.0,0.0,ES,,44.0,0,Hotel
1005168,4,F,45.0,1.0,IT,,45.0,0,Airbnb
1010989,4,M,44.0,1.0,IT,,44.0,1,Hotel
1002365,3,F,54.0,0.0,IT,,54.0,0,Airbnb
1011322,4,M,44.0,0.0,UK,,44.0,1,Airbnb
1008251,3,M,47.0,0.0,UK,,47.0,1,Airbnb
1005349,4,F,45.0,1.0,COL,,45.0,0,Airbnb
1012182,2,M,42.0,0.0,US,,42.0,1,Airbnb
1010602,3,F,35.0,1.0,ES,,35.0,0,Hotel
1006734,3,M,44.0,1.0,US,,44.0,1,Hotel
1003668,5,F,52.0,0.0,US,,52.0,0,Hotel
1005369,2,M,46.0,0.0,IT,,46.0,1,Airbnb
1002811,5,M,41.0,0.0,IT,,41.0,1,Airbnb
1002943,5,M,39.0,1.0,COL,,39.0,1,Airbnb
1010838,3,F,,0.0,AR,,40.512179278986686,0,Hotel
1003520,4,F,44.0,1.0,US,,44.0,0,Airbnb
1013574,6,M,,1.0,NL,,40.512179278986686,1,Hotel
1006561,4,F,43.0,1.0,AR,,43.0,0,Airbnb
1008088,3,F,40.0,0.0,PE,,40.0,0,Airbnb
1007737,1,M,45.0,0.0,COL,,45.0,1,Airbnb
1012463,5,F,48.0,0.0,IT,,48.0,0,Hotel
1006249,3,F,,0.0,UK,,40.512179278986686,0,Hotel
1000088,5,F,34.0,0.0,UK,,34.0,0,Airbnb
1003959,4,M,46.0,0.0,US,,46.0,1,Airbnb
1008250,8,M,41.0,0.0,ES,,41.0,1,Airbnb
1002968,3,F,39.0,1.0,UK,,39.0,0,Hotel
1004910,5,M,42.0,0.0,ES,,42.0,1,Airbnb
1001945,3,F,36.0,1.0,PE,,36.0,0,Hotel
1012543,3,M,37.0,0.0,IT,,37.0,1,Hotel
1005872,3,F,37.0,0.0,AR,,37.0,0,Airbnb
1010148,4,M,37.0,1.0,PE,,37.0,1,Airbnb
1010978,3,M,43.0,0.0,AR,,43.0,1,Airbnb
1001975,1,M,41.0,0.0,ES,,41.0,1,Airbnb
1007199,5,F,45.0,1.0,PE,,45.0,0,Airbnb
1008272,4,M,35.0,0.0,NL,,35.0,1,Hotel
1000860,3,F,50.0,0.0,COL,,50.0,0,Hotel
1004387,5,M,42.0,1.0,NL,,42.0,1,Hotel
1003217,4,M,37.0,0.0,US,,37.0,1,Hotel
1002680,3,F,43.0,0.0,AR,,43.0,0,Hotel
1010322,2,F,42.0,0.0,IT,,42.0,0,Hotel
1002681,3,F,51.0,0.0,PE,,51.0,0,Hotel
1002788,4,F,35.0,0.0,ES,,35.0,0,Airbnb
1009690,4,F,35.0,0.0,COL,,35.0,0,Airbnb
1010704,4,M,45.0,1.0,COL,,45.0,1,Hotel
1007368,4,F,44.0,0.0,UK,,44.0,0,Hotel
1006538,2,F,41.0,1.0,NL,,41.0,0,Airbnb
1010577,3,M,34.0,1.0,COL,,34.0,1,Hotel
1000881,1,F,38.0,1.0,IT,,38.0,0,Hotel
1007311,4,F,46.0,1.0,UK,,46.0,0,Airbnb
1006112,3,F,45.0,0.0,COL,,45.0,0,Hotel
1005376,3,F,46.0,1.0,PE,,46.0,0,Airbnb
1012935,5,M,,1.0,AR,,40.512179278986686,1,Airbnb
1008471,3,M,49.0,1.0,AR,,49.0,1,Hotel
1011016,4,M,46.0,1.0,COL,,46.0,1,Hotel
1012487,4,M,,1.0,US,,40.512179278986686,1,Hotel
1006242,6,M,41.0,0.0,ES,,41.0,1,Airbnb
1001315,2,M,47.0,1.0,PE,,47.0,1,Hotel
1009092,4,F,43.0,0.0,US,,43.0,0,Hotel
1009329,4,M,31.0,0.0,NL,,31.0,1,Hotel
1010335,3,M,42.0,0.0,NL,,42.0,1,Airbnb
1003419,5,M,39.0,1.0,PE,,39.0,1,Airbnb
1002258,4,M,,1.0,UK,,40.512179278986686,1,Hotel
1007787,4,F,41.0,1.0,UK,,41.0,0,Airbnb
1007998,8,M,42.0,0.0,IT,,42.0,1,Airbnb
1006340,1,F,33.0,1.0,PE,,33.0,0,Hotel
1012545,5,M,50.0,0.0,ES,,50.0,1,Airbnb
1012541,2,F,40.0,0.0,US,,40.0,0,Airbnb
1013454,2,F,44.0,0.0,US,,44.0,0,Hotel
1013219,2,F,44.0,1.0,ES,,44.0,0,Airbnb
1004717,4,F,40.0,1.0,PE,,40.0,0,Hotel
1000005,2,M,37.0,1.0,NL,,37.0,1,Airbnb
1011373,4,M,32.0,0.0,ES,,32.0,1,Hotel
1012473,4,F,45.0,1.0,NL,,45.0,0,Airbnb
1008347,5,M,35.0,0.0,AR,,35.0,1,Hotel
1012863,6,F,41.0,0.0,US,,41.0,0,Hotel
1001852,2,F,41.0,0.0,COL,,41.0,0,Hotel
1000718,4,M,41.0,0.0,IT,,41.0,1,Airbnb
1006694,4,M,35.0,0.0,NL,,35.0,1,Hotel
1001844,4,F,53.0,0.0,NL,,53.0,0,Hotel
1008508,4,F,,1.0,COL,,40.512179278986686,0,Airbnb
1003306,2,F,34.0,0.0,IT,,34.0,0,Airbnb
1001033,5,M,,1.0,IT,,40.512179278986686,1,Airbnb
1001904,4,F,38.0,0.0,UK,,38.0,0,Airbnb
1007643,1,F,34.0,1.0,AR,,34.0,0,Hotel
1013510,3,F,48.0,1.0,ES,,48.0,0,Airbnb
1007578,1,F,43.0,0.0,PE,,43.0,0,Hotel
1001646,6,M,37.0,1.0,UK,,37.0,1,Airbnb
1008329,4,F,38.0,1.0,US,,38.0,0,Hotel
1004908,2,M,37.0,0.0,UK,,37.0,1,Hotel
1010994,3,F,38.0,0.0,COL,,38.0,0,Airbnb
1008615,7,M,42.0,1.0,ES,,42.0,1,Hotel
1010171,4,M,44.0,0.0,IT,,44.0,1,Airbnb
1009552,5,M,34.0,1.0,US,,34.0,1,Airbnb
1010452,5,M,41.0,0.0,UK,,41.0,1,Airbnb
1011003,6,M,,0.0,COL,,40.512179278986686,1,Hotel
1007177,4,F,36.0,0.0,UK,,36.0,0,Airbnb
1003390,2,F,,1.0,AR,,40.512179278986686,0,Hotel
1010211,7,M,32.0,0.0,PE,,32.0,1,Hotel
1012884,3,M,40.0,0.0,COL,,40.0,1,Hotel
1005735,3,M,34.0,0.0,IT,,34.0,1,Hotel
1005917,4,M,51.0,1.0,IT,,51.0,1,Hotel
1011715,3,M,44.0,1.0,COL,,44.0,1,Hotel
1010850,6,M,46.0,0.0,IT,,46.0,1,Airbnb
1003316,4,F,39.0,1.0,UK,,39.0,0,Hotel
1010627,4,M,37.0,1.0,AR,,37.0,1,Airbnb
1006334,5,F,35.0,1.0,COL,,35.0,0,Hotel
1013154,6,M,37.0,0.0,ES,,37.0,1,Hotel
1000372,5,M,48.0,1.0,AR,,48.0,1,Hotel
1010543,4,F,,0.0,UK,,40.512179278986686,0,Hotel
1007301,2,F,25.0,0.0,IT,,25.0,0,Airbnb
1001124,2,F,41.0,0.0,PE,,41.0,0,Hotel
1008228,2,M,34.0,1.0,NL,,34.0,1,Airbnb
1002409,4,F,48.0,1.0,NL,,48.0,0,Airbnb
1006405,4,M,38.0,1.0,IT,,38.0,1,Airbnb
1011799,2,F,30.0,0.0,NL,,30.0,0,Airbnb
1007660,6,F,41.0,0.0,UK,,41.0,0,Hotel
1000193,3,F,39.0,0.0,NL,,39.0,0,Airbnb
1009875,8,F,47.0,0.0,NL,,47.0,0,Hotel
1004641,8,F,41.0,0.0,NL,,41.0,0,Hotel
1007170,2,M,47.0,1.0,AR,,47.0,1,Hotel
1012289,2,M,44.0,0.0,UK,,44.0,1,Airbnb
1012952,3,M,36.0,0.0,US,,36.0,1,Hotel
1007445,4,M,39.0,0.0,PE,,39.0,1,Hotel
1004855,4,M,37.0,1.0,PE,,37.0,1,Airbnb
1011482,1,M,44.0,1.0,PE,,44.0,1,Hotel
1007469,5,M,42.0,0.0,COL,,42.0,1,Airbnb
1008022,6,M,39.0,0.0,US,,39.0,1,Hotel
1006510,1,M,45.0,0.0,ES,,45.0,1,Airbnb
1001004,3,M,40.0,1.0,COL,,40.0,1,Airbnb
1001480,4,F,34.0,0.0,IT,,34.0,0,Airbnb
1010094,4,M,48.0,0.0,NL,,48.0,1,Airbnb
1011926,4,F,42.0,0.0,IT,,42.0,0,Hotel
1000894,3,M,34.0,0.0,NL,,34.0,1,Hotel
1012698,6,M,42.0,0.0,IT,,42.0,1,Airbnb
1003519,7,F,41.0,1.0,US,,41.0,0,Airbnb
1008198,3,M,37.0,1.0,NL,,37.0,1,Airbnb
1005374,2,F,37.0,1.0,US,,37.0,0,Hotel
1009027,4,F,43.0,1.0,US,,43.0,0,Airbnb
1013091,4,F,54.0,0.0,PE,,54.0,0,Hotel
1006484,2,M,38.0,1.0,AR,,38.0,1,Airbnb
1006204,2,M,29.0,0.0,IT,,29.0,1,Hotel
1000160,6,M,,0.0,NL,,40.512179278986686,1,Hotel
1006272,5,F,46.0,1.0,IT,,46.0,0,Airbnb
1010835,3,F,38.0,0.0,IT,,38.0,0,Airbnb
1006025,6,M,43.0,1.0,AR,,43.0,1,Hotel
1008154,4,F,37.0,0.0,COL,,37.0,0,Airbnb
1012912,6,M,47.0,0.0,COL,,47.0,1,Airbnb
1008476,5,F,39.0,1.0,AR,,39.0,0,Hotel
1012709,4,F,,0.0,PE,,40.512179278986686,0,Hotel
1009005,3,F,,0.0,ES,,40.512179278986686,0,Hotel
1008808,4,F,46.0,1.0,UK,,46.0,0,Airbnb
1001419,3,F,42.0,1.0,PE,,42.0,0,Airbnb
1001021,2,M,34.0,1.0,PE,,34.0,1,Airbnb
1002229,8,M,39.0,0.0,IT,,39.0,1,Hotel
1009236,1,M,36.0,0.0,COL,,36.0,1,Hotel
1000758,2,M,36.0,0.0,PE,,36.0,1,Hotel
1012518,3,F,40.0,1.0,ES,,40.0,0,Hotel
1006985,4,M,35.0,1.0,PE,,35.0,1,Airbnb
1011368,3,F,39.0,0.0,US,,39.0,0,Airbnb
1005516,3,M,41.0,1.0,IT,,41.0,1,Hotel
1006751,5,M,47.0,0.0,ES,,47.0,1,Airbnb
1013423,4,M,51.0,1.0,COL,,51.0,1,Hotel
1011633,2,F,42.0,1.0,PE,,42.0,0,Airbnb
1005407,1,M,40.0,1.0,UK,,40.0,1,Airbnb
1011590,2,F,34.0,0.0,COL,,34.0,0,Airbnb
1013835,3,M,,0.0,PE,,40.512179278986686,1,Airbnb
1010447,5,F,42.0,1.0,AR,,42.0,0,Airbnb
1009886,5,F,42.0,0.0,COL,,42.0,0,Hotel
1000996,3,F,45.0,1.0,PE,,45.0,0,Airbnb
1007964,2,F,38.0,1.0,PE,,38.0,0,Hotel
1009363,5,M,39.0,1.0,US,,39.0,1,Airbnb
1004507,2,F,39.0,0.0,PE,,39.0,0,Airbnb
1011606,4,F,34.0,0.0,AR,,34.0,0,Airbnb
1009032,3,M,41.0,1.0,AR,,41.0,1,Hotel
1004413,5,F,50.0,1.0,IT,,50.0,0,Airbnb
1002356,4,F,37.0,0.0,UK,,37.0,0,Airbnb
1006432,5,M,44.0,0.0,ES,,44.0,1,Airbnb
1000782,2,F,,1.0,COL,,40.512179278986686,0,Hotel
1005883,6,F,42.0,1.0,PE,,42.0,0,Airbnb
1003066,6,F,30.0,1.0,PE,,30.0,0,Hotel
1002340,3,M,32.0,1.0,IT,,32.0,1,Airbnb
1006501,2,M,54.0,0.0,NL,,54.0,1,Airbnb
1005179,5,F,29.0,0.0,PE,,29.0,0,Airbnb
1007751,8,F,37.0,0.0,IT,,37.0,0,Airbnb
1001043,2,F,40.0,0.0,IT,,40.0,0,Airbnb
1008755,5,F,37.0,1.0,US,,37.0,0,Hotel
1004698,2,F,46.0,1.0,UK,,46.0,0,Airbnb
1011557,4,F,43.0,1.0,AR,,43.0,0,Airbnb
1002571,3,M,38.0,1.0,PE,,38.0,1,Airbnb
1007107,7,M,,1.0,AR,,40.512179278986686,1,Hotel
1008797,3,M,46.0,1.0,UK,,46.0,1,Hotel
1001582,5,F,39.0,0.0,COL,,39.0,0,Airbnb
1013495,7,F,41.0,1.0,AR,,41.0,0,Airbnb
1009984,3,F,45.0,0.0,PE,,45.0,0,Hotel
1006856,5,F,44.0,0.0,ES,,44.0,0,Hotel
1012658,4,F,40.0,1.0,NL,,40.0,0,Hotel
1008503,4,F,46.0,1.0,COL,,46.0,0,Airbnb
1008944,4,F,48.0,0.0,PE,,48.0,0,Hotel
1001846,3,F,43.0,0.0,PE,,43.0,0,Hotel
1013102,5,F,32.0,1.0,PE,,32.0,0,Hotel
1010871,7,F,37.0,0.0,US,,37.0,0,Airbnb
1013334,8,F,,0.0,IT,,40.512179278986686,0,Airbnb
1004887,5,M,45.0,1.0,AR,,45.0,1,Hotel
1008432,4,F,47.0,1.0,NL,,47.0,0,Airbnb
1012938,2,F,39.0,1.0,AR,,39.0,0,Hotel
1010633,4,F,48.0,0.0,ES,,48.0,0,Hotel
1000741,7,M,46.0,0.0,UK,,46.0,1,Airbnb
1001123,2,F,43.0,0.0,AR,,43.0,0,Hotel
1005240,2,M,38.0,1.0,US,,38.0,1,Airbnb
1011661,2,M,32.0,0.0,AR,,32.0,1,Hotel
1009636,4,F,40.0,1.0,US,,40.0,0,Hotel
1011851,4,M,53.0,0.0,PE,,53.0,1,Airbnb
1005037,7,M,32.0,0.0,US,,32.0,1,Hotel
1011982,2,M,50.0,0.0,ES,,50.0,1,Airbnb
1010413,2,M,,1.0,UK,,40.512179278986686,1,Hotel
1008239,7,F,39.0,0.0,UK,,39.0,0,Airbnb
1009173,5,M,38.0,0.0,IT,,38.0,1,Hotel
1002889,4,M,43.0,0.0,PE,,43.0,1,Airbnb
1012127,2,F,37.0,0.0,PE,,37.0,0,Airbnb
1006348,4,M,39.0,1.0,PE,,39.0,1,Airbnb
1000592,3,M,41.0,0.0,COL,,41.0,1,Airbnb
1011535,5,M,47.0,1.0,UK,,47.0,1,Hotel
1006647,4,F,35.0,0.0,ES,,35.0,0,Airbnb
1001608,4,M,43.0,0.0,COL,,43.0,1,Airbnb
1007276,3,M,47.0,0.0,US,,47.0,1,Airbnb
1013380,5,F,43.0,1.0,US,,43.0,0,Airbnb
1001773,6,F,43.0,1.0,ES,,43.0,0,Airbnb
1007670,4,F,39.0,1.0,US,,39.0,0,Hotel
1009163,3,F,45.0,0.0,ES,,45.0,0,Hotel
1002314,3,M,49.0,0.0,IT,,49.0,1,Airbnb
1003787,7,F,49.0,1.0,PE,,49.0,0,Airbnb
1013463,2,M,43.0,1.0,AR,,43.0,1,Hotel
1005859,2,M,46.0,1.0,UK,,46.0,1,Hotel
1010053,8,M,42.0,0.0,US,,42.0,1,Airbnb
1001189,5,F,43.0,1.0,AR,,43.0,0,Airbnb
1007924,5,M,40.0,0.0,US,,40.0,1,Hotel
1009197,4,M,44.0,0.0,AR,,44.0,1,Airbnb
1004974,2,M,,1.0,COL,,40.512179278986686,1,Hotel
1008384,5,M,46.0,1.0,ES,,46.0,1,Hotel
1002086,7,M,,1.0,UK,,40.512179278986686,1,Hotel
1011155,5,F,40.0,1.0,US,,40.0,0,Hotel
1002240,5,M,38.0,1.0,NL,,38.0,1,Airbnb
1000575,4,F,50.0,0.0,COL,,50.0,0,Hotel
1014027,3,F,43.0,1.0,AR,,43.0,0,Airbnb
1006741,3,M,32.0,0.0,UK,,32.0,1,Hotel
1012326,8,F,38.0,1.0,IT,,38.0,0,Hotel
1007689,2,M,51.0,0.0,COL,,51.0,1,Airbnb
1010325,4,M,31.0,1.0,UK,,31.0,1,Airbnb
1004918,3,F,36.0,1.0,ES,,36.0,0,Hotel
1013521,5,F,,1.0,ES,,40.512179278986686,0,Hotel
1000648,4,F,31.0,0.0,AR,,31.0,0,Airbnb
1009214,3,F,39.0,0.0,COL,,39.0,0,Airbnb
1013235,1,M,37.0,1.0,UK,,37.0,1,Airbnb
1001635,2,M,39.0,0.0,UK,,39.0,1,Hotel
1010316,5,M,33.0,0.0,COL,,33.0,1,Hotel
1006321,4,M,42.0,0.0,ES,,42.0,1,Airbnb
1012818,4,F,40.0,0.0,IT,,40.0,0,Airbnb
1008312,3,F,,0.0,US,,40.512179278986686,0,Hotel
1013879,3,F,40.0,0.0,NL,,40.0,0,Airbnb
1006451,6,F,39.0,1.0,IT,,39.0,0,Hotel
1009350,3,F,38.0,1.0,ES,,38.0,0,Hotel
1005087,5,M,44.0,1.0,IT,,44.0,1,Hotel
1000044,5,M,43.0,1.0,PE,,43.0,1,Hotel
1011919,4,F,,0.0,NL,,40.512179278986686,0,Hotel
1009424,3,M,43.0,0.0,PE,,43.0,1,Airbnb
1012003,4,F,33.0,1.0,US,,33.0,0,Hotel
1009463,3,F,,1.0,ES,,40.512179278986686,0,Hotel
1007522,5,F,43.0,0.0,AR,,43.0,0,Hotel
1004610,3,M,40.0,1.0,COL,,40.0,1,Airbnb
1002809,2,F,37.0,1.0,IT,,37.0,0,Hotel
1008013,4,M,47.0,0.0,US,,47.0,1,Airbnb
1012112,5,F,45.0,0.0,ES,,45.0,0,Hotel
1009384,2,M,43.0,1.0,IT,,43.0,1,Hotel
1012829,5,M,43.0,1.0,AR,,43.0,1,Hotel
1005764,7,M,46.0,1.0,US,,46.0,1,Hotel
1012561,4,F,40.0,1.0,IT,,40.0,0,Hotel
1004009,1,F,36.0,1.0,COL,,36.0,0,Hotel
1013342,2,M,32.0,1.0,US,,32.0,1,Airbnb
1011284,6,F,36.0,0.0,NL,,36.0,0,Airbnb
1002194,2,M,47.0,0.0,IT,,47.0,1,Airbnb
1006542,5,F,35.0,0.0,US,,35.0,0,Airbnb
1010575,2,M,42.0,1.0,NL,,42.0,1,Hotel
1004174,3,F,39.0,0.0,NL,,39.0,0,Airbnb
1008336,3,M,39.0,1.0,ES,,39.0,1,Airbnb
1003671,2,M,41.0,1.0,ES,,41.0,1,Hotel
1006165,4,M,42.0,0.0,COL,,42.0,1,Airbnb
1011775,4,F,42.0,1.0,US,,42.0,0,Airbnb
1006746,3,F,40.0,0.0,IT,,40.0,0,Airbnb
1006170,6,M,44.0,1.0,AR,,44.0,1,Hotel
1011296,5,F,30.0,0.0,PE,,30.0,0,Airbnb
1012424,5,M,36.0,0.0,IT,,36.0,1,Hotel
1013083,4,F,43.0,0.0,IT,,43.0,0,Hotel
1008962,2,F,42.0,1.0,UK,,42.0,0,Airbnb
1001863,5,M,46.0,0.0,AR,,46.0,1,Airbnb
1002203,3,M,44.0,1.0,NL,,44.0,1,Hotel
1006285,5,M,,0.0,NL,,40.512179278986686,1,Hotel
